ref;nump;reg;dpt;com;insee;edif;adresse;leg;lieucor;autp;autoeu;scle;datpv;serie;typdoc;lbase;copy;video_v;video_p;wgs84;filename
APMH00012341;MH0012341;Ile-de-France;75;Paris 03;75103;Abbaye Saint-Martin-des-Champs (ancienne);;Clocher : Partie supérieure;;Mieusement, Médéric (photographe);;;1905 (avant);;Négatif;PA00086100;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0336/sap01_mh012341_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/6607d280aa2d013eb123e4ff0e161cce/;48.8534034, 2.3385083;http://www.culture.gouv.fr/Wave/image/memoire/0336/sap01_mh012341_p.jpg
APMH00004655;MH0004655;Ile-de-France;75;Paris 11;75111;Hôtel;57 rue de Charonne;Façade sur rue;;Robert, Paul (photographe);;;1892;;Négatif;;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0403/sap01_mh004655_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/b99413ba2b06ae95f545711e722958c4/;48.8534279, 2.3789162;http://www.culture.gouv.fr/Wave/image/memoire/0403/sap01_mh004655_p.jpg
APMH00004500;MH0004500;Ile-de-France;75;Paris 04;75104;Hôtel de Sens;1 rue du Figuier;Façade sur rue : Tourelle de droite;;Robert, Paul (photographe);;;1892;;Négatif;PA00086316;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0403/sap01_mh004500_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/c9f682dc94014921811b19ac0ee7538f/;48.8534911, 2.3591967;http://www.culture.gouv.fr/Wave/image/memoire/0403/sap01_mh004500_p.jpg
APMH00004503;MH0004503;Ile-de-France;75;Paris 04;75104;Hôtel de Sens;1 rue du Figuier;Cour intérieure : Voûte du porche d'entrée;;Robert, Paul (photographe);;;1892;;Négatif;PA00086316;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0403/sap01_mh004503_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/1db03d457a8071c2799c6c6260952220/;48.8534911, 2.3591967;http://www.culture.gouv.fr/Wave/image/memoire/0403/sap01_mh004503_p.jpg
APMH00037835;MH0037835;Ile-de-France;75;Paris 05;75105;"Hôtel Tillet de la Bussière;Librairie du Lycée Fénelon";52 rue Saint-André-des-Arts;Façade sur rue;;Atget, Eugène (photographe);;;1900;;Négatif;;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0342/sap01_mh00037835_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/ec66ad3e17d17bcbd7f2037afa13e350/;48.853585, 2.3403787;http://www.culture.gouv.fr/Wave/image/memoire/0342/sap01_mh00037835_p.jpg
APMH00037851;MH0037851;Ile-de-France;75;Paris 06;75106;"Hôtel d'Aguesseau;Hôtel de Nevers";18 rue Séguier;Portail;;Atget, Eugène (photographe);;;1900;;Négatif;PA00088631;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0342/sap01_mh00037851_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/ac0218dcd1f69a78613988e72fa1cba3/;48.8536766, 2.3411207;http://www.culture.gouv.fr/Wave/image/memoire/0342/sap01_mh00037851_p.jpg
APMH00037840;MH0037840;Ile-de-France;75;Paris 06;75106;Hôtel de la Meilleraie;56 rue des Saints-Pères;Portail;;Atget, Eugène (photographe);;;1909;;Négatif;;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0342/sap01_mh00037840_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/81147bd1f26ce99913d53c89c12c3a12/;48.8537671, 2.3299469;http://www.culture.gouv.fr/Wave/image/memoire/0342/sap01_mh00037840_p.jpg
APMH00037845;MH0037845;Ile-de-France;75;Paris 06;75106;"Hôtel Séguier;Hôtel d'Argouges;Hôtel de Moussy";16 rue Séguier;Portail;;Atget, Eugène (photographe);;;1900;;Négatif;;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0342/sap01_mh00037845_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/243aedc502c5fda64ed7cc7c394d66b0/;48.8538916, 2.3413002;http://www.culture.gouv.fr/Wave/image/memoire/0342/sap01_mh00037845_p.jpg
APMH00035705;MH0035705;Ile-de-France;75;Paris 06;75106;Eglise Saint-Germain-des-Prés;;Clocher, partie inférieure;;Enlart, Camille (historien);;;;;Négatif;;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0028/sap01_mh035705_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/3a115c5d5f0c52ba516f8acc0f32f852/;48.8539603, 2.3343506;http://www.culture.gouv.fr/Wave/image/memoire/0028/sap01_mh035705_p.jpg
APMH00023870;MH0023870;Ile-de-France;75;Paris 06;75106;Eglise Saint-Germain-des-Prés;;Ensemble est;;Durand, Eugène (photographe);;;;;Négatif;PA00088509;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/1786/sap01_mh0023870_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/c284582e06fdca86101fc205276d061a/;48.8539603, 2.3343506;http://www.culture.gouv.fr/Wave/image/memoire/1786/sap01_mh0023870_p.jpg
APMH00037834;MH0037834;Ile-de-France;75;Paris 06;75106;"Papeterie ""Au Griffon d'or""";10 rue de Buci;Façade sur rue, vue de la devanture;;Atget, Eugène (photographe);;;1900;;Négatif;;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0342/sap01_mh00037834_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/8fd54b6d58597694f7ad84a43c5f6769/;48.8540325, 2.3375333;http://www.culture.gouv.fr/Wave/image/memoire/0342/sap01_mh00037834_p.jpg
APMH00023871;MH0023871;Ile-de-France;75;Paris 06;75106;Abbaye Saint-Germain-des-Prés;;;;Durand, Eugène (photographe);;;;;Négatif;;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/1786/sap01_mh0023871_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/267afd1996bf53f715e766304e1f697c/;48.8540544, 2.3355414;http://www.culture.gouv.fr/Wave/image/memoire/1786/sap01_mh0023871_p.jpg
APMH00016349;MH0016349;Ile-de-France;75;Paris 04;75104;Chapelle Saint-Aignan (ancienne);24 rue Chanoinesse;Chapiteau;;Vorin;;;1919 (avant);;Négatif;PA00086251;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0340/sap01_mh016349_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/0985338225b5a96f468d8035791e95be/;48.8542376, 2.3503871;http://www.culture.gouv.fr/Wave/image/memoire/0340/sap01_mh016349_p.jpg
APMH00002083;MH0002083;Ile-de-France;75;Paris 04;75104;Fontaine;rue Charlemagne;Vue d'ensemble;;Mieusement, Médéric (photographe);;;1889.03;;Négatif;;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0314/sap01_mh002083_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/af25150ccd37bc5335aee714de2c5cf0/;48.8543896, 2.3599353;http://www.culture.gouv.fr/Wave/image/memoire/0314/sap01_mh002083_p.jpg
APMH00037836;MH0037836;Ile-de-France;75;Paris 06;75106;"Hôtel de Montholon et Feydeau;Hôtel Didot";35 quai des Grands-Augustins;Façade sur rue;;Atget, Eugène (photographe);;;1900;;Négatif;;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0342/sap01_mh00037836_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/1579d9526c86dbfb70f2f356abf8e220/;48.8545795, 2.3423516;http://www.culture.gouv.fr/Wave/image/memoire/0342/sap01_mh00037836_p.jpg
APMH00012037;MH0012037;Ile-de-France;77;Provins;77379;Remparts de la ville haute;;Porte de Jouy, côté extérieur;;Durand, Jean-Eugène (photographe);;;1885.07;;Négatif;PA00087247;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0400/sap01_mh012037_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/1890839dd58d7322e724efcc14bb0f53/;48.560149, 3.299203;http://www.culture.gouv.fr/Wave/image/memoire/0400/sap01_mh012037_p.jpg
APMH00035906;MH0035906;Ile-de-France;77;Provins;77379;Eglise Saint-Quiriace;;Bas-côté;;Enlart, Camille (historien);;;;;Négatif;;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0029/sap01_mh035906_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/2ae869f17d72662df4f7401e3cc2f8b1/;48.560847, 3.290922;http://www.culture.gouv.fr/Wave/image/memoire/0029/sap01_mh035906_p.jpg
APMH00035904;MH0035904;Ile-de-France;77;Provins;77379;Eglise Saint-Quiriace;;Portail condamné;;Enlart, Camille (historien);;;;;Négatif;;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0029/sap01_mh035904_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/3477a0743abe93554c0f4ad9a6d8a56a/;48.560847, 3.290922;http://www.culture.gouv.fr/Wave/image/memoire/0029/sap01_mh035904_p.jpg
APMH00035905;MH0035905;Ile-de-France;77;Provins;77379;Eglise Saint-Quiriace;;Vue diagonale de la nef;;Enlart, Camille (historien);;;;;Négatif;;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0029/sap01_mh035905_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/1cf7af5a187ac838ae2ec85e9a68158c/;48.560847, 3.290922;http://www.culture.gouv.fr/Wave/image/memoire/0029/sap01_mh035905_p.jpg
APMH00014648;MH0014648;Ile-de-France;77;Provins;77379;Eglise Saint-Quiriace;;Vue intérieure du déambulatoire, côté est;;"Neurdein (frères) ; Neurdein, Louis ; Neurdein, Louis (photographe)";;;1905 (avant, supposé);;Négatif;PA00087203;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0316/sap01_mh014648_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/7e2b49b4d5a11785ae33d3bdf2f6ae1a/;48.560847, 3.290922;http://www.culture.gouv.fr/Wave/image/memoire/0316/sap01_mh014648_p.jpg
APMH00014647;MH0014647;Ile-de-France;77;Provins;77379;Eglise Saint-Quiriace;;Vue intérieure du déambulatoire, vers le sud-ouest;;"Neurdein (frères) ; Neurdein, Louis ; Neurdein, Louis (photographe)";;;1905 (avant, supposé);;Négatif;PA00087203;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0316/sap01_mh014647_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/658915e056d1715cb17e464757525a04/;48.560847, 3.290922;http://www.culture.gouv.fr/Wave/image/memoire/0316/sap01_mh014647_p.jpg
APMH00014659;MH0014659;Ile-de-France;77;Provins;77379;Eglise Saint-Quiriace;;Tronc;;"Neurdein (frères) ; Neurdein, Louis ; Neurdein, Louis (photographe)";;;1905 (avant, supposé);;Négatif;"PA00087203 ; PM77001943";Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0316/sap01_mh014659_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/06c3ae59ba505ed272bcf3cf96876367/;48.560847, 3.290922;http://www.culture.gouv.fr/Wave/image/memoire/0316/sap01_mh014659_p.jpg
APMH00014656;MH0014656;Ile-de-France;77;Provins;77379;Eglise Saint-Quiriace;;Chapiteaux;;"Neurdein (frères) ; Neurdein, Louis ; Neurdein, Louis (photographe)";;;1905 (avant, supposé);;Négatif;PA00087203;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0316/sap01_mh014656_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/a7c827a3cb241fb7b544d5c6325f652f/;48.560847, 3.290922;http://www.culture.gouv.fr/Wave/image/memoire/0316/sap01_mh014656_p.jpg
APMH00012028;MH0012028;Ile-de-France;77;Provins;77379;Eglise Saint-Quiriace;;Abside;;Durand, Eugène (photographe);;;;;Négatif;PA00087203;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0011/sap01_mh012028_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/c8c495ee6748ccc5dd1fd1237c4b2976/;48.560847, 3.290922;http://www.culture.gouv.fr/Wave/image/memoire/0011/sap01_mh012028_p.jpg
APMH00007272;MH0007272;Ile-de-France;77;Provins;77379;Eglise Saint-Quiriace;;Ensemble ouest;;Durand, Eugène (photographe);;;;;Négatif;PA00087203;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0008/sap01_mh007272_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/8767a20afe2680e2fe08cdb107c20365/;48.560847, 3.290922;http://www.culture.gouv.fr/Wave/image/memoire/0008/sap01_mh007272_p.jpg
APMH00014660;MH0014660;Ile-de-France;77;Provins;77379;Eglise Saint-Quiriace;;Dalle funéraire de Jean de Visines;;"Neurdein (frères) ; Neurdein, Louis ; Neurdein, Louis (photographe)";;;1905 (avant, supposé);;Négatif;"PA00087203 ; PM77001940";Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0316/sap01_mh014660_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/17d443a7c048d57c185eb8e5ca806535/;48.560847, 3.290922;http://www.culture.gouv.fr/Wave/image/memoire/0316/sap01_mh014660_p.jpg
APMH00007360;MH0007360;Ile-de-France;77;Provins;77379;Eglise Saint-Quiriace;;Porte;;Durand, Eugène (photographe);;;;;Négatif;PA00087203;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0008/sap01_mh007360_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/ca4bdb3363ecf94f50a2193308f08707/;48.560847, 3.290922;http://www.culture.gouv.fr/Wave/image/memoire/0008/sap01_mh007360_p.jpg
APMH00014654;MH0014654;Ile-de-France;77;Provins;77379;Eglise Saint-Quiriace;;Chapiteau;;"Neurdein (frères) ; Neurdein, Louis ; Neurdein, Louis (photographe)";;;1905 (avant, supposé);;Négatif;PA00087203;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0316/sap01_mh014654_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/c9d555f538c597537084080f4f7b6925/;48.560847, 3.290922;http://www.culture.gouv.fr/Wave/image/memoire/0316/sap01_mh014654_p.jpg
APMH00014644;MH0014644;Ile-de-France;77;Provins;77379;Eglise Saint-Quiriace;;Vue intérieure de la nef, vers le sud-ouest;;"Neurdein (frères) ; Neurdein, Louis ; Neurdein, Louis (photographe)";;;1905 (avant, supposé);;Négatif;PA00087203;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0316/sap01_mh014644_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/3ec820ebfdd1df798afccc1d8ef43232/;48.560847, 3.290922;http://www.culture.gouv.fr/Wave/image/memoire/0316/sap01_mh014644_p.jpg
APMH00007361;MH0007361;Ile-de-France;77;Provins;77379;Eglise Saint-Quiriace;;Porte;;Durand, Eugène (photographe);;;;;Négatif;PA00087203;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0008/sap01_mh007361_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/7a35ee16e0f6aa79ecc66d0fd75ffdd2/;48.560847, 3.290922;http://www.culture.gouv.fr/Wave/image/memoire/0008/sap01_mh007361_p.jpg
APMH00035922;MH0035922;Ile-de-France;77;Provins;77379;Tour de César;;;;Enlart, Camille (historien);;;;;Négatif;;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0029/sap01_mh035922_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/c90f8ef2e8837bb84a90cec0f26ec962/;48.561434, 3.290179;http://www.culture.gouv.fr/Wave/image/memoire/0029/sap01_mh035922_p.jpg
APMH00035925;MH0035925;Ile-de-France;77;Provins;77379;Porte Saint-Jean;;;;Enlart, Camille (historien);;;;;Négatif;;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0029/sap01_mh035925_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/01cd5aa24e5970b171d148244c769f0c/;48.5615465, 3.283504;http://www.culture.gouv.fr/Wave/image/memoire/0029/sap01_mh035925_p.jpg
APMH00007368;MH0007368;Ile-de-France;77;Provins;77379;Grange aux Dîmes;;;;Durand, Eugène (photographe);;;;;Négatif;PA00087206;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0008/sap01_mh007368_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/19432a9afcc6599dc8b0059d1f8ce29e/;48.562683, 3.286704;http://www.culture.gouv.fr/Wave/image/memoire/0008/sap01_mh007368_p.jpg
